SUBSTÂNCIA;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO
OMEPRAZOL;607022120079003;1181902330185;7896004785691;    -     ;    -     ;LOZEPREL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 7
OMEPRAZOL;607022120079103;1181902330193;7896004785714;    -     ;    -     ;LOZEPREL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28
OMEPRAZOL;607022120079203;1181902330207;7896004785721;    -     ;    -     ;LOZEPREL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56
OMEPRAZOL;607022080073707;1181902330215;7896004785295;7896472503537;7896472519651;LOZEPREL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56
OMEPRAZOL;607022120079303;1181902330223;7896004785752;    -     ;    -     ;LOZEPREL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 14
OMEPRAZOL;607022120079403;1181902330231;7896004785769;    -     ;    -     ;LOZEPREL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28
OMEPRAZOL;607022120079503;1181902330241;7896004785776;    -     ;    -     ;LOZEPREL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56
OMEPRAZOL;607022100074806;1181902670016;7896004786452;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 14 
OMEPRAZOL;607022100075206;1181902670032;7896004786483;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 7
OMEPRAZOL;607022080073407;1181902670040;7896472513758;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 14  
OMEPRAZOL;607022090073803;1181902670059;7896472513765;7895296449694;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28  
OMEPRAZOL;607022100075306;1181902670075;7896004786513;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 7
OMEPRAZOL;607022100074906;1181902670180;7896004786377;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 7
OMEPRAZOL;607022100075006;1181902670199;7896004786469;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28
OMEPRAZOL;607022100075106;1181902670202;7896004786476;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56
OMEPRAZOL;607022090073903;1181902670210;7896472513772;7895296449700;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56
OMEPRAZOL;607022100075406;1181902670229;7896004786520;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 14
OMEPRAZOL;607022100075506;1181902670237;7896004786537;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28
OMEPRAZOL;607022100075606;1181902670245;7896004786544;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56
OMEPRAZOL;528514070126203;1256800840198;7899547520842;    -     ;    -     ;PRATIPRAZOL;20 MG CAP DURA MICROG CT  BL AL PLAS TRANS X 60
OMEPRAZOL;528514070126303;1256800840201;7899547520859;    -     ;    -     ;PRATIPRAZOL;20 MG CAP DURA MICROG CT  BL AL PLAS TRANS X 90
OMEPRAZOL;528528210116113;1256801690041;7898148290093;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 30 
OMEPRAZOL;528528209118116;1256801690076;7898148290116;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 560
OMEPRAZOL;528528204116115;1256801690092;7898148290147;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 10 
OMEPRAZOL;528515080128406;1256801690122;7899547507508;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 210 (EMB FRAC)
OMEPRAZOL;528514070126006;1256801690165;7899547520781;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 60 
OMEPRAZOL;528514070126106;1256801690173;7899547520798;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 90 
OMEPRAZOL;528515050127506;1256801690203;7899547527667;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 30
OMEPRAZOL;525320100090507;1267503800014;7895296211314;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 14 
OMEPRAZOL;525320070079207;1267503800030;7895296447263;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 7
OMEPRAZOL;525320100090607;1267503800049;7895296211383;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 14  
OMEPRAZOL;525320100090707;1267503800057;7895296211390;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28  
OMEPRAZOL;525320100090807;1267503800073;7895296211345;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 7
OMEPRAZOL;525321020100706;1267503800154;7895296448802;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 30 (EMB FRAC)
OMEPRAZOL;525322010104206;1267503800189;7895296449182;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 7
OMEPRAZOL;525322010104306;1267503800197;7895296449199;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28
OMEPRAZOL;525322010104406;1267503800200;7895296449205;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56
OMEPRAZOL;525322010104706;1267503800219;7895296449137;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56
OMEPRAZOL;525322010104506;1267503800227;7895296449212;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 14
OMEPRAZOL;525322010104807;1267503800235;7895296211352;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28
OMEPRAZOL;525322010104606;1267503800243;7895296449229;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56
OMEPRAZOL;527901704117410;1410700070050;7898216360871;    -     ;    -     ;ELPRAZOL;20 MG CAP DURA LIB RETARD CT FR PLAS PEAD OPC X 28
OMEPRAZOL;527916030025903;1410700070085;7898216365333;    -     ;    -     ;ELPRAZOL;20 MG CAP DURA LIB RETARD CT FR PLAS PEAD OPC X 840
OMEPRAZOL;527912120019003;1410700070190;7898216367580;    -     ;    -     ;ELPRAZOL;20 MG CAP DURA LIB RETARD CT FR PLAS PEAD OPC X 56
OMEPRAZOL;527919040034406;1410706180036;7898216367207;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT FR PLAS PEAD OPC X 28
OMEPRAZOL;527919040034506;1410706180141;7898216367245;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT FR PLAS PEAD OPC X 56
OMEPRAZOL;506405302119415;1438100630039;7896523206325;    -     ;    -     ;OMEPRAMED;20 MG CAP DURA LIB RETARD CT BL AL PVC TRANS X 14
OMEPRAZOL;506405304111411;1438100630047;7896523206905;    -     ;    -     ;OMEPRAMED;20 MG CAP DURA LIB RETARD CT BL AL PVC TRANS X 28
OMEPRAZOL;506418070034803;1438100630101;7896523226880;    -     ;    -     ;OMEPRAMED;20 MG CAP DURA LIB RETARD CT BL AL PVC TRANS X 112
OMEPRAZOL;506419070037206;1438102150042;7896523227184;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PVC TRANS X 28
OMEPRAZOL;506419060036706;1438102150123;7896523227191;7896523201184;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PVC TRANS X 56
OMEPRAZOL;510414030105403;1542300190290;7899095240162;    -     ;    -     ;OMENAX;20 MG CAP DURA CT BL AL PLAS TRANS X 56
OMEPRAZOL;510421100185506;1542303130035;7899095267428;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC/PVDC TRANS X 28
OMEPRAZOL;510421100185606;1542303130051;7899095267442;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC/PVDC TRANS X 56
OMEPRAZOL;510421100185706;1542303130094;7899095267480;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC/PVDC TRANS X 700
OMEPRAZOL;510421100185806;1542303130116;7899095200975;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC/PVDC TRANS X 490
OMEPRAZOL;510422060187803;1542303280037;7899095201460;    -     ;    -     ;OMENAX;20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS  X 28
OMEPRAZOL;510422060187903;1542303280053;7899095201453;    -     ;    -     ;OMENAX;20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 56
OMEPRAZOL;510422060188003;1542303280118;7899095201507;    -     ;    -     ;OMENAX;20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS  X 490
OMEPRAZOL;504612040012314;1558402900129;7896714218205;    -     ;    -     ;NEOPRAZOL;20 MG CAP DURA CT FR PLAS OPC X 28
OMEPRAZOL;504612050013203;1558402900250;7896714229898;    -     ;    -     ;NEOPRAZOL;40 MG CAP DURA CT FR PLAS OPC X 28
OMEPRAZOL;504615070029703;1558402900366;7896714238906;    -     ;    -     ;NEOPRAZOL;20 MG CAP DURA CT BL AL PLAS TRANS X 56
OMEPRAZOL;504614030019706;1558404190064;7896714229928;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 14
OMEPRAZOL;504614030019806;1558404190145;7896714230283;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 14
OMEPRAZOL;504614030019906;1558404190153;7896714230290;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 28
OMEPRAZOL;504614120027606;1558404190188;7896714262307;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 56
OMEPRAZOL;525009301116111;1832602480013;7896422506533;    -     ;    -     ;OMEPRAZOL;10 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 14
OMEPRAZOL;525009304115116;1832602480021;7896422504355;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT  BL AL PLAS TRANS X 7
OMEPRAZOL;525009303119118;1832602480031;7896422504362;    -     ;    -     ;OMEPRAZOL;20 MG CAP  DURA LIB RETARD CT BL AL PLAS TRANS X 14
OMEPRAZOL;525009306118112;1832602480056;7896422504379;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 28
OMEPRAZOL;525009305111114;1832602480072;7896422504614;    -     ;    -     ;OMEPRAZOL;40 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 7
OMEPRAZOL;525009308110119;1832602480102;7896422517843;    -     ;    -     ;OMEPRAZOL;20 MG CAP DURA LIB RETARD CT  BL AL PLAS TRANS X 42
OMEPRAZOL MAGNÉSICO;607822100000117;1897700010016;4260747720746;    -     ;    -     ;LOSEC;10 MG COM REV CT BL AL/AL X 14 
OMEPRAZOL MAGNÉSICO;607822100000317;1897700010024;4260747720722;    -     ;    -     ;LOSEC;10 MG COM REV CT BL AL/AL X 28
OMEPRAZOL MAGNÉSICO;607822100000217;1897700010040;4260747720739;    -     ;    -     ;LOSEC;20 MG COM REV CT BL AL/AL X 14 
OMEPRAZOL MAGNÉSICO;607822100000417;1897700010059;4260747720753;    -     ;    -     ;LOSEC;20 MG COM REV CT BL AL/AL X 28
OMEPRAZOL SÓDICO;508009901156111;1004307300021;7891317420024;    -     ;    -     ;OMEPRAZOL SÓDICO;40 MG PÓ LIOF P/ SOL INJ IV CT 50 FA VD TRANS + 50 DIL AMP VD TRANS X 10 ML  
OMEPRAZOL SÓDICO;506712030046006;1029803270041;7896676414875;    -     ;    -     ;OMEPRAZOL;40 MG PO LIOF SOL INJ CT 1 FA VD TRANS + AMP DIL X 10 ML
OMEPRAZOL SÓDICO;506712201158115;1029803270066;7896676411379;    -     ;    -     ;OMEPRAZOL;40 MG PO LIOF SOL INJ CX 25 FA VD TRANS+ 25 AMP DIL X 10 ML
OMEPRAZOL SÓDICO;520722100115906;1037007710059;7896112102830;    -     ;    -     ;OMEPRAZOL SÓDICO;40 MG PO SOL INJ IV CX 25 FA VD AMB + 25 DIL AMP VD TRANS X 10 ML
OMEPRAZOL SÓDICO;533017090065604;1049711960206;7896006234210;    -     ;    -     ;UNIPRAZOL;40 MG PO SOL INJ CT 50 FA VD TRANS + 50 AMP DIL X 10ML
OMEPRAZOL SÓDICO;504414010048318;1163700960015;7896014688272;    -     ;    -     ;OPRAZON;40 MG PO INJ CX 20 FA VD TRANS + 20 AMP DIL VD TRANS X 10 ML
OMEPRAZOL SÓDICO;504420120067607;1163701650011;7896014688289;    -     ;    -     ;OMEPRAZOL SÓDICO;40 MG PO SOL INJ IV CX 20 FA VD TRANS + 20 DIL AMP VD TRANS X 10 ML
ONASEMNOGENO ABEPARVOVEQUE;526520120096607;1006811740018;7896261021778;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120098607;1006811740026;7896261021785;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5ML + 1 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120098707;1006811740034;7896261021792;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X  5,5ML + 2 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120098807;1006811740042;7896261021808;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 3 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097807;1006811740050;7896261021815;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5ML + 2 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097907;1006811740069;7896261021822;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X 5,5ML + 3 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120098007;1006811740077;7896261021839;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 4 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120098107;1006811740085;7896261021846;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5ML + 3 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120098207;1006811740093;7896261021853;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X  5,5ML + 4 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120098307;1006811740107;7896261021860;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 5 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120098407;1006811740115;7896261021877;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5ML + 4 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120098507;1006811740123;7896261021884;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X 5,5ML + 5 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097007;1006811740131;7896261021891;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 6 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097107;1006811740141;7896261021907;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5 ML+ 5 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097207;1006811740158;7896261021914;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X 5,5 ML+ 6 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097307;1006811740166;7896261021921;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 7 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097407;1006811740174;7896261021938;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5ML + 6 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097507;1006811740182;7896261021945;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X 5,5ML + 7 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097607;1006811740190;7896261021952;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 8 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120097707;1006811740204;7896261021969;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5ML + 7 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120096707;1006811740212;7896261021976;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X 5,5ML + 8 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526520120096807;1006811740220;7896261021983;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 9 FA PLAS TRANS X 8,3ML
ONASEMNOGENO ABEPARVOVEQUE;526523030101007;1006811740239;7896261022294;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5 ML + 8 FA PLAS TRANS X 8,3
ONASEMNOGENO ABEPARVOVEQUE;526523030101307;1006811740247;7896261022317;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X 5,5 M + 9 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030101507;1006811740255;7896261022324;    -     ;    -     ;ZOLGENSMA;2,0X10E13 GV/ML SUS INJ CT 10 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030102407;1006811740263;7896261022331;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 02 FA PLAS TRANS X 5,5 ML + 9 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030102007;1006811740271;7896261022348;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 01 FA PLAS TRANS X 5,5 ML + 10 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030101607;1006811740281;7896261022355;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 11 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030102207;1006811740298;7896261022362;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5 ML + 10 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030101107;1006811740301;7896261022379;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X 5,5 ML + 11 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030101407;1006811740311;7896261022386;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 12 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030101207;1006811740328;7896261022393;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5 ML + 11 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030102307;1006811740336;7896261022409;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X 5,5 MM + 12 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030101907;1006811740344;7896261022416;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 13 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030101807;1006811740352;7896261022423;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 2 FA PLAS TRANS X 5,5 ML +12 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030101707;1006811740379;7896261022430;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 1 FA PLAS TRANS X 5,5 ML + 13 FA PLAS TRANS X 8,3 ML
ONASEMNOGENO ABEPARVOVEQUE;526523030102107;1006811740387;7896261022447;    -     ;    -     ;ZOLGENSMA;2,0 X 10E13 GV/ML SUS INJ CT 14 FA PLAS TRANS X 8,3 ML
ONDANSETRONA;532423050032304;1468201070014;7898272946149;    -     ;    -     ;ONO;4 MG COM ORODISP CT BL AL PLAS PVC/PVDC OPC X 10
ONDANSETRONA;532423050032404;1468201070022;7898272946156;    -     ;    -     ;ONO;4 MG COM ORODISP CT BL AL PLAS PVC/PVDC OPC X 30
ONDANSETRONA;532423050032204;1468201070030;7898272946163;    -     ;    -     ;ONO;8 MG COM ORODISP CT BL AL PLAS PVC/PVDC OPC X 10
ONDANSETRONA;532423050032504;1468201070049;7898272946170;    -     ;    -     ;ONO;8 MG COM ORODISP CT BL AL PLAS PVC/PVDC OPC X 30
ONDANSETRONA;540922070056205;1781709200011;7896094925922;    -     ;    -     ;ONDIF;4 MG FIL OR CT ENV AL PLAS PET/PEBD/EAA OPC X 4
ONDANSETRONA;540922070056305;1781709200028;7896094921870;    -     ;    -     ;ONDIF;4 MG FIL OR CT ENV AL PLAS PET/PEBD/EAA OPC X 10
ONDANSETRONA;540922070056405;1781709200052;7896094925946;    -     ;    -     ;ONDIF;8 MG FIL OR CT ENV AL PLAS PET/PEBD/EAA OPC X 4
ONDANSETRONA;540922070056505;1781709200060;7896094921887;    -     ;    -     ;ONDIF;8 MG FIL OR CT ENV AL PLAS PET/PEBD/EAA OPC X 10
OPERCULINA ALATA (HAM.) URB.;532320060009507;1096300560011;7897732600638;    -     ;    -     ;TINTURA DE JALAPA SOBRAL;TINT FR PLAS AMB X 30 ML
OPERCULINA ALATA (HAM.) URB.;532320060009607;1096300560028;7897732603349;    -     ;    -     ;TINTURA DE JALAPA SOBRAL;TINT FR PLAS AMB X 100 ML
OPERCULINA ALATA (HAM.) URB.;532320060009707;1096300560036;7897732610965;    -     ;    -     ;TINTURA DE JALAPA SOBRAL;TINT FR PLAS AMB X 200 ML
ORLIPASTAT;541815100014006;1023510420030;7896004737218;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 42
ORLIPASTAT;541815100014106;1023510420057;7896004737225;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 84
ORLIPASTAT;541815030011204;1023512090038;7896004754017;    -     ;    -     ;SILUESTAT;120 MG CAP DURA CT BL AL PLAS OPC X 42
ORLIPASTAT;541815030011104;1023512090054;7896004754024;    -     ;    -     ;SILUESTAT;120 MG CAP DURA CT BL AL PLAS OPC X 84
ORLIPASTAT;526116050096706;1058308510027;7896004756851;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 30
ORLIPASTAT;526113010088006;1058308510035;7896004745626;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 42
ORLIPASTAT;526116050096806;1058308510043;7896004756868;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 60
ORLIPASTAT;526113010088106;1058308510051;7896004737287;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 84
ORLIPASTAT;526112050084803;1058308620027;7896004743417;    -     ;    -     ;LIPIBLOCK;120 MG CAP DURA CT BL AL PLAS OPC X 30
ORLIPASTAT;526112050084903;1058308620043;7896004743424;7894916630573;    -     ;LIPIBLOCK;120 MG CAP DURA CT BL AL PLAS OPC X 60
ORLIPASTAT;521912060017904;1101302680039;7897473205864;    -     ;    -     ;LYSTATE;120 MG CAP DURA CT FR PLAS OPC X 30
ORLIPASTAT;521912060018004;1101302680047;7897473205871;    -     ;    -     ;LYSTATE;120 MG CAP DURA CT FR PLAS OPC X 60
ORLIPASTAT;528519040156303;1256802580010;7899547500219;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 21
ORLIPASTAT;528517030131206;1256802580029;7899547500233;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 42
ORLIPASTAT;528519040156403;1256802580037;7899547500240;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 60
ORLIPASTAT;528517030131106;1256802580045;7899547500257;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 84
ORLIPASTAT;528519040156503;1256802580053;7899547500288;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 210 (EMB FRAC)
ORLIPASTAT;528519040156603;1256802580061;7899547528565;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 420 (EMB FRAC)
ORLIPASTAT;528519040156703;1256802580071;7899547528572;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 360
ORLIPASTAT;528519040156803;1256802580088;7899547500332;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 600
